CustomerID,TelecomCompany,Region,Age,Gender,ContractType,ContractDuration,TenureMonths,MonthlyCharges,DataUsageGB,CallDurationMinutes,ComplaintsFiled,CustomerSupportCalls,PaymentMethod,InternetService,AdditionalServices,DiscountOfferUsed,BillingIssuesReported,Churn
6459,Halotel,Arusha,19,Female,Prepaid,12 Months,7,26549.04,34.21,2794,9,5,Cash,DSL,VPN,No,1,No
3606,Tigo,Tanga,23,Male,Postpaid,6 Months,4,36300.57,3.59,3008,6,1,Credit Card,DSL,None,No,1,No
6320,Vodacom,Dodoma,29,Female,Postpaid,24 Months,26,13799.66,98.67,4667,4,7,Mobile Money,None,Streaming,No,0,No
5913,Airtel,Arusha,53,Female,Postpaid,1 Month,29,40611.24,80.64,3329,5,0,Bank Transfer,DSL,Cloud Storage,No,0,No
8315,Vodacom,Mbeya,34,Female,Prepaid,24 Months,19,16285.23,22.65,917,0,9,Cash,None,Streaming,Yes,2,No
8523,Tigo,Dodoma,61,Male,Postpaid,1 Month,2,14148.64,48.66,155,2,1,Bank Transfer,None,None,Yes,1,No
7974,Airtel,Dar es Salaam,64,Male,Postpaid,12 Months,10,24760.24,71.35,2734,9,5,Credit Card,Fiber,VPN,No,1,Yes
11829,Vodacom,Songwe,57,Male,Prepaid,12 Months,18,40073.57,21.54,4894,0,9,Bank Transfer,None,None,Yes,4,Yes
4669,Tigo,Tanga,57,Female,Prepaid,6 Months,15,14741.54,23.75,1642,9,3,Bank Transfer,Fiber,None,No,0,No
8402,Vodacom,Arusha,35,Male,Postpaid,12 Months,21,38473.8,99.71,4748,5,7,Cash,Mobile Data,None,No,2,No
9906,Tigo,Arusha,60,Female,Prepaid,12 Months,7,21517.15,72.13,1833,1,2,Credit Card,Mobile Data,None,Yes,2,No
9181,Vodacom,Zanzibar,34,Female,Prepaid,6 Months,52,37801.67,87.45,4840,4,7,Bank Transfer,DSL,None,No,1,No
6833,Airtel,Mbeya,53,Female,Postpaid,1 Month,50,8798.16,30.46,2865,4,8,Credit Card,Mobile Data,None,Yes,1,No
5961,Airtel,Mwanza,24,Female,Postpaid,1 Month,38,34716.08,41.14,2317,9,3,Mobile Money,Mobile Data,None,No,0,No
3350,Halotel,Mbeya,46,Male,Postpaid,12 Months,43,16764.37,60.09,3868,2,1,Mobile Money,None,Cloud Storage,No,0,No
7721,Halotel,Mwanza,27,Female,Postpaid,24 Months,45,37109.25,83.42,3127,8,6,Cash,Mobile Data,Cloud Storage,No,2,No
1944,Halotel,Zanzibar,29,Female,Prepaid,1 Month,6,26335.8,22.17,2683,7,1,Mobile Money,Mobile Data,None,No,2,No
4791,Airtel,Tanga,34,Female,Prepaid,24 Months,39,49013.96,21.53,3772,7,3,Mobile Money,Fiber,VPN,No,1,No
8097,Airtel,Tanga,42,Female,Prepaid,6 Months,25,22379.56,54.21,676,4,7,Bank Transfer,DSL,Streaming,No,2,No
9911,Vodacom,Mbeya,20,Female,Postpaid,24 Months,46,20142.01,12.1,4476,3,8,Bank Transfer,Mobile Data,Streaming,No,0,Yes
9735,Vodacom,Dar es Salaam,29,Female,Prepaid,24 Months,39,32033.63,42.4,3642,7,9,Mobile Money,Fiber,None,No,1,No
7575,Airtel,Zanzibar,26,Female,Prepaid,1 Month,58,5172.53,1.65,3289,9,3,Mobile Money,Fiber,VPN,No,2,No
5060,Halotel,Mwanza,46,Female,Postpaid,24 Months,16,16159.29,87.59,1256,5,1,Cash,DSL,None,No,0,No
8065,Airtel,Dodoma,42,Male,Prepaid,6 Months,10,28672.65,79.22,4882,3,6,Credit Card,None,Streaming,No,1,Yes
4060,Airtel,Mwanza,41,Male,Postpaid,1 Month,46,8769.83,29.33,417,8,0,Bank Transfer,Fiber,VPN,No,2,No
7061,Vodacom,Dodoma,25,Female,Prepaid,6 Months,4,49246.62,71.08,4412,2,3,Credit Card,Fiber,Streaming,Yes,2,No
6397,Vodacom,Dar es Salaam,58,Female,Prepaid,1 Month,12,34641.37,59.73,1040,2,3,Mobile Money,Mobile Data,None,Yes,2,No
10685,Zantel,Singida,24,Female,Postpaid,12 Months,50,30690.31,82.65,4645,9,9,Mobile Money,None,Streaming,No,3,No
3516,Tigo,Arusha,32,Female,Postpaid,6 Months,28,11414.93,65.01,523,0,1,Cash,Mobile Data,Cloud Storage,No,2,No
2151,Airtel,Dar es Salaam,42,Female,Prepaid,1 Month,7,5637.38,25.81,3105,5,4,Mobile Money,None,None,No,2,No
11745,Vodacom,Njombe,36,Male,Prepaid,1 Month,3,49846.09,26.03,447,9,3,Bank Transfer,Mobile Data,Cloud Storage,Yes,1,Yes
1070,Vodacom,Arusha,68,Male,Postpaid,6 Months,54,17602.72,96.38,3572,0,3,Cash,None,VPN,No,2,Yes
999,Vodacom,Zanzibar,40,Male,Postpaid,12 Months,47,47478.8,71.44,1260,1,0,Credit Card,DSL,None,No,0,No
7436,Tigo,Dar es Salaam,67,Female,Postpaid,6 Months,17,36907.83,42.26,3789,1,9,Mobile Money,Fiber,None,No,0,No
676,Halotel,Dodoma,29,Male,Postpaid,12 Months,7,38850.62,1.48,354,8,4,Bank Transfer,DSL,Cloud Storage,No,2,No
1853,Halotel,Tanga,52,Male,Postpaid,12 Months,54,17576.06,34.09,966,6,5,Mobile Money,Fiber,VPN,No,1,No
3057,Airtel,Arusha,26,Male,Prepaid,12 Months,42,19341.13,92.61,1033,9,7,Credit Card,Fiber,VPN,No,0,No
7752,Vodacom,Tanga,62,Male,Prepaid,6 Months,7,35171.24,49.05,2587,3,3,Bank Transfer,Fiber,VPN,Yes,2,Yes
10998,Halotel,Pemba North,69,Male,Postpaid,6 Months,38,15258.58,50.1,498,6,0,Mobile Money,Broadband,Streaming,Yes,1,Yes
2783,Halotel,Mbeya,56,Female,Postpaid,12 Months,41,28064.24,49.84,4139,2,4,Credit Card,DSL,None,Yes,2,No
12337,Halotel,Manyara,69,Male,Prepaid,12 Months,32,34881.7,58.62,4686,1,8,Bank Transfer,None,VPN,Yes,0,Yes
6461,Airtel,Dar es Salaam,37,Male,Prepaid,12 Months,32,13975.8,7.23,1427,3,0,Bank Transfer,None,None,No,0,No
8589,Airtel,Mwanza,32,Female,Postpaid,6 Months,25,28254.17,98.51,488,0,7,Bank Transfer,None,Cloud Storage,No,1,Yes
9830,Halotel,Mbeya,45,Male,Prepaid,24 Months,15,29444.15,17.13,3240,1,5,Bank Transfer,None,None,Yes,1,Yes
1826,Vodacom,Zanzibar,38,Female,Postpaid,12 Months,26,44458.06,96.32,4358,8,6,Mobile Money,DSL,Cloud Storage,No,1,No
12394,Halotel,Zanzibar South,27,Female,Postpaid,12 Months,26,5376.27,50.22,4762,7,5,Mobile Money,Mobile Data,VPN,Yes,2,Yes
9622,Tigo,Arusha,19,Male,Postpaid,24 Months,55,39553.84,80.14,3065,4,9,Bank Transfer,DSL,Cloud Storage,Yes,0,Yes
3178,Airtel,Arusha,60,Female,Prepaid,1 Month,32,46889.49,15.73,3698,6,0,Mobile Money,Fiber,Streaming,Yes,0,No
5935,Airtel,Mwanza,62,Female,Postpaid,6 Months,49,23323.01,50.19,2141,4,2,Credit Card,None,None,No,0,No
7066,Airtel,Dar es Salaam,35,Female,Prepaid,6 Months,26,37482.82,44.7,779,6,9,Credit Card,Mobile Data,VPN,Yes,1,Yes
3102,Vodacom,Arusha,29,Female,Prepaid,24 Months,10,33677.3,19.95,2038,7,9,Bank Transfer,Fiber,VPN,Yes,1,No
10786,TTCL,Pwani,31,Male,Postpaid,24 Months,46,34249.64,52.3,2457,4,0,Bank Transfer,Mobile Data,VPN,No,3,Yes
7463,Vodacom,Mbeya,47,Male,Prepaid,12 Months,27,5042.82,37.27,151,5,9,Credit Card,DSL,Cloud Storage,No,0,No
931,Halotel,Dodoma,67,Male,Prepaid,24 Months,1,12110.92,58.52,939,6,4,Cash,Mobile Data,Streaming,Yes,1,No
4179,Airtel,Zanzibar,66,Female,Prepaid,24 Months,3,48068.51,36.3,2576,7,9,Bank Transfer,None,Cloud Storage,No,2,Yes
6957,Tigo,Mbeya,36,Female,Prepaid,24 Months,3,13736.22,33.19,2087,5,2,Mobile Money,None,Cloud Storage,No,2,No
6508,Tigo,Mwanza,19,Female,Prepaid,24 Months,33,6928.79,66.0,4945,9,9,Mobile Money,Fiber,Streaming,No,0,Yes
322,Tigo,Zanzibar,64,Male,Prepaid,1 Month,52,32285.83,3.57,1618,5,1,Credit Card,None,VPN,Yes,2,No
6110,Airtel,Dodoma,61,Female,Postpaid,1 Month,11,5954.01,46.51,209,4,7,Cash,Mobile Data,Streaming,No,0,Yes
4032,Halotel,Dar es Salaam,39,Male,Postpaid,1 Month,37,40352.57,42.13,4591,5,2,Credit Card,None,Streaming,No,2,No
9441,Halotel,Dar es Salaam,67,Male,Postpaid,6 Months,18,31469.58,56.93,4492,2,5,Bank Transfer,Mobile Data,VPN,No,1,No
12304,Vodacom,Shinyanga,49,Male,Prepaid,12 Months,33,48197.61,22.77,3519,2,0,Mobile Money,None,Cloud Storage,No,4,No
7744,Tigo,Dar es Salaam,40,Female,Prepaid,6 Months,54,43806.28,86.74,1771,3,6,Mobile Money,None,None,No,2,No
1893,Halotel,Arusha,57,Female,Postpaid,6 Months,20,35706.16,10.91,1998,1,9,Credit Card,DSL,Cloud Storage,Yes,2,Yes
198,Halotel,Arusha,66,Female,Prepaid,24 Months,58,43475.49,54.63,4747,7,7,Bank Transfer,None,None,No,2,No
3311,Halotel,Zanzibar,62,Female,Prepaid,24 Months,36,38131.75,5.92,2124,4,1,Credit Card,None,Streaming,No,0,No
12204,TTCL,Iringa,26,Male,Prepaid,6 Months,35,19122.06,63.72,2419,2,5,Credit Card,None,VPN,Yes,2,Yes
7053,Tigo,Zanzibar,48,Male,Prepaid,24 Months,11,14362.6,56.77,3860,8,7,Mobile Money,DSL,Streaming,No,1,No
3435,Halotel,Mbeya,52,Female,Prepaid,12 Months,29,26590.02,50.0,1648,1,9,Bank Transfer,DSL,Cloud Storage,No,2,No
8483,Halotel,Tanga,23,Female,Postpaid,6 Months,37,14629.66,3.49,2257,3,3,Cash,DSL,None,Yes,1,Yes
11816,Zantel,Songwe,67,Male,Prepaid,24 Months,43,46986.6,57.1,4524,1,6,Credit Card,None,Cloud Storage,No,1,Yes
4308,Vodacom,Mwanza,31,Female,Prepaid,24 Months,10,37795.71,15.1,1096,9,8,Mobile Money,DSL,Cloud Storage,Yes,1,No
9062,Airtel,Zanzibar,31,Female,Postpaid,1 Month,53,27529.58,28.92,4411,4,0,Credit Card,Mobile Data,VPN,Yes,0,Yes
7452,Vodacom,Dar es Salaam,28,Female,Prepaid,6 Months,23,49629.14,30.57,4344,9,0,Credit Card,Mobile Data,Cloud Storage,No,0,No
1703,Airtel,Zanzibar,55,Female,Postpaid,1 Month,27,36956.64,11.77,1782,6,5,Bank Transfer,Mobile Data,None,No,1,No
5214,Tigo,Arusha,49,Female,Prepaid,12 Months,24,29529.73,15.98,110,4,0,Cash,Mobile Data,VPN,No,2,No
4232,Tigo,Arusha,61,Male,Prepaid,12 Months,20,21842.32,7.79,2889,8,3,Cash,Fiber,Streaming,Yes,1,Yes
7853,Vodacom,Mbeya,59,Male,Prepaid,24 Months,49,37307.18,98.9,2523,9,9,Mobile Money,Fiber,VPN,No,2,Yes
1588,Halotel,Tanga,42,Female,Prepaid,24 Months,10,19471.21,98.98,3826,1,2,Cash,Fiber,None,No,1,No
3745,Tigo,Tanga,66,Female,Postpaid,6 Months,5,10645.5,77.8,1688,2,2,Mobile Money,None,Cloud Storage,No,1,No
14,Vodacom,Mbeya,60,Male,Prepaid,6 Months,59,10828.59,82.39,4969,2,7,Credit Card,Mobile Data,VPN,No,1,No
7034,Tigo,Zanzibar,42,Female,Postpaid,24 Months,51,45585.22,63.87,1117,4,4,Bank Transfer,None,None,No,0,No
7008,Airtel,Mwanza,27,Female,Prepaid,24 Months,39,6176.27,61.27,2374,9,0,Bank Transfer,Fiber,Cloud Storage,No,1,No
959,Halotel,Dar es Salaam,26,Male,Postpaid,12 Months,16,29606.48,74.03,217,7,7,Cash,Fiber,Streaming,No,1,No
3598,Airtel,Mbeya,49,Male,Prepaid,1 Month,5,38172.14,42.39,4824,8,6,Credit Card,DSL,Cloud Storage,Yes,1,No
7765,Tigo,Zanzibar,38,Female,Prepaid,12 Months,28,40081.41,44.61,3631,4,0,Bank Transfer,Fiber,VPN,No,1,No
4291,Halotel,Dar es Salaam,35,Male,Postpaid,24 Months,15,9933.65,33.8,748,8,0,Credit Card,None,Cloud Storage,No,1,Yes
3931,Airtel,Arusha,35,Male,Prepaid,12 Months,37,37111.46,61.61,2370,5,9,Mobile Money,Mobile Data,VPN,No,0,No
10751,Zantel,Mtwara,59,Male,Prepaid,12 Months,21,25420.0,16.2,4752,6,9,Credit Card,None,VPN,Yes,3,No
5817,Tigo,Mbeya,51,Female,Prepaid,24 Months,39,48531.65,95.19,3487,5,5,Mobile Money,None,Streaming,Yes,0,No
8215,Airtel,Tanga,19,Female,Prepaid,12 Months,44,44762.72,33.21,4661,8,1,Bank Transfer,None,Streaming,No,0,Yes
5983,Vodacom,Dar es Salaam,47,Male,Prepaid,24 Months,26,27282.19,78.96,4659,2,2,Bank Transfer,None,Cloud Storage,No,1,No
932,Halotel,Dar es Salaam,56,Female,Postpaid,6 Months,9,40236.68,50.4,2423,1,2,Bank Transfer,DSL,None,No,2,No
7419,Halotel,Zanzibar,18,Female,Prepaid,24 Months,22,35876.8,9.78,3384,1,7,Mobile Money,None,Streaming,No,0,No
943,Tigo,Dodoma,60,Female,Prepaid,12 Months,18,8646.4,17.49,1616,3,5,Mobile Money,DSL,Streaming,No,2,Yes
2198,Tigo,Dodoma,44,Female,Postpaid,6 Months,46,15478.34,5.2,4684,1,9,Bank Transfer,Fiber,VPN,No,0,No
10353,TTCL,Tabora,49,Female,Prepaid,24 Months,32,36474.43,68.14,2624,5,3,Mobile Money,Mobile Data,None,Yes,3,Yes
11116,Airtel,Mtwara,63,Male,Prepaid,1 Month,29,8987.55,35.13,3557,1,7,Bank Transfer,Broadband,Cloud Storage,No,2,Yes
1963,Tigo,Arusha,27,Female,Postpaid,6 Months,52,33512.92,73.38,909,9,2,Bank Transfer,DSL,None,No,1,No
11817,Tigo,Tabora,19,Male,Postpaid,24 Months,44,25092.9,43.19,4540,9,0,Mobile Money,None,Streaming,Yes,0,No
485,Vodacom,Zanzibar,32,Female,Prepaid,1 Month,41,10172.0,12.42,1333,2,2,Mobile Money,Mobile Data,VPN,No,0,No
3300,Halotel,Dodoma,66,Male,Postpaid,6 Months,18,47652.38,96.91,4672,3,8,Bank Transfer,Fiber,Cloud Storage,Yes,0,No
10169,Tigo,Geita,51,Female,Prepaid,1 Month,5,43000.58,1.33,892,5,4,Bank Transfer,Broadband,None,No,1,No
10184,Airtel,Kagera,50,Female,Prepaid,12 Months,46,43441.86,40.25,1565,9,8,Credit Card,None,Streaming,Yes,0,Yes
5147,Tigo,Zanzibar,54,Male,Postpaid,24 Months,9,16303.06,76.33,2165,3,6,Cash,None,VPN,No,1,No
3905,Tigo,Mbeya,68,Female,Postpaid,12 Months,56,6789.25,96.63,849,8,5,Credit Card,None,Cloud Storage,No,2,No
4531,Halotel,Arusha,60,Female,Prepaid,24 Months,39,46633.78,23.55,3358,6,0,Cash,None,Cloud Storage,No,0,Yes
75,Tigo,Arusha,18,Male,Postpaid,6 Months,26,11254.53,6.88,1301,2,3,Credit Card,Fiber,Streaming,No,1,No
6831,Vodacom,Tanga,35,Male,Postpaid,12 Months,13,20698.9,85.0,2955,4,0,Credit Card,Fiber,None,Yes,1,No
4098,Vodacom,Mwanza,47,Male,Postpaid,24 Months,40,22213.48,22.12,774,2,1,Mobile Money,None,Streaming,Yes,0,No
1911,Halotel,Mwanza,29,Male,Prepaid,24 Months,8,35692.34,33.02,4320,8,1,Cash,Fiber,None,Yes,1,No
4292,Vodacom,Dar es Salaam,50,Male,Postpaid,1 Month,46,30818.58,31.77,1499,6,3,Mobile Money,DSL,None,Yes,1,Yes
5864,Vodacom,Mwanza,62,Male,Postpaid,1 Month,47,36207.3,70.79,4773,4,5,Credit Card,DSL,Streaming,Yes,1,Yes
8548,Vodacom,Mwanza,21,Male,Prepaid,12 Months,33,18025.7,3.0,3927,0,6,Mobile Money,Mobile Data,Streaming,No,2,No
10848,Airtel,Zanzibar North,49,Female,Prepaid,6 Months,31,11314.74,30.52,384,3,2,Credit Card,Mobile Data,Streaming,No,4,No
5054,Halotel,Zanzibar,40,Male,Postpaid,6 Months,41,19767.38,33.21,3582,1,5,Bank Transfer,Mobile Data,Cloud Storage,No,2,No
1656,Vodacom,Dar es Salaam,28,Male,Prepaid,24 Months,10,16386.65,25.57,2064,0,6,Credit Card,None,Streaming,No,2,Yes
4887,Tigo,Dar es Salaam,34,Male,Postpaid,6 Months,27,12092.34,34.63,122,4,6,Credit Card,Mobile Data,None,No,1,No
4646,Tigo,Zanzibar,63,Male,Postpaid,12 Months,10,34112.37,61.58,1188,8,1,Bank Transfer,Fiber,Cloud Storage,No,0,No
2241,Tigo,Tanga,18,Male,Postpaid,24 Months,59,39354.05,32.3,269,1,3,Bank Transfer,DSL,Streaming,Yes,0,No
3758,Vodacom,Tanga,38,Female,Postpaid,1 Month,5,35736.3,70.47,1124,4,8,Cash,DSL,None,No,0,No
7820,Vodacom,Tanga,41,Male,Prepaid,24 Months,39,16871.51,79.36,862,9,9,Mobile Money,Mobile Data,None,No,2,No
9588,Halotel,Tanga,60,Female,Prepaid,12 Months,46,8842.05,12.11,2440,1,8,Bank Transfer,None,VPN,No,1,Yes
2158,Tigo,Dodoma,68,Female,Prepaid,1 Month,9,10225.81,86.71,1822,9,4,Bank Transfer,None,None,No,1,No
2018,Halotel,Arusha,59,Male,Postpaid,1 Month,51,29356.62,14.2,794,6,9,Mobile Money,DSL,VPN,Yes,2,Yes
3456,Tigo,Tanga,61,Male,Postpaid,24 Months,7,39770.9,39.12,1899,1,1,Mobile Money,None,None,Yes,0,No
5964,Vodacom,Dodoma,60,Female,Prepaid,1 Month,23,16937.58,5.25,2040,3,0,Credit Card,None,Cloud Storage,No,2,No
7894,Tigo,Zanzibar,22,Male,Postpaid,12 Months,31,40796.74,95.44,4723,9,7,Mobile Money,Mobile Data,None,No,0,No
497,Tigo,Tanga,54,Male,Postpaid,6 Months,55,14481.68,35.18,2829,8,9,Mobile Money,None,Streaming,No,1,Yes
4792,Vodacom,Dar es Salaam,25,Male,Prepaid,1 Month,21,7506.64,35.07,1615,8,9,Cash,DSL,Cloud Storage,No,1,No
722,Halotel,Mbeya,27,Male,Postpaid,12 Months,58,45179.1,28.12,1236,2,4,Cash,Fiber,Cloud Storage,No,0,No
5666,Halotel,Dar es Salaam,61,Female,Prepaid,6 Months,49,24150.03,6.86,3999,6,4,Credit Card,None,VPN,No,1,Yes
11467,Halotel,Njombe,34,Female,Prepaid,6 Months,38,49846.96,49.97,388,7,7,Mobile Money,Broadband,Cloud Storage,Yes,2,Yes
341,Tigo,Dar es Salaam,58,Male,Postpaid,24 Months,27,28464.33,44.88,998,8,9,Bank Transfer,None,None,No,2,No
10247,Zantel,Mara,54,Male,Postpaid,24 Months,18,6204.37,6.73,2276,9,3,Cash,Broadband,None,Yes,0,No
4310,Airtel,Mwanza,22,Female,Postpaid,12 Months,5,10194.7,33.25,4789,8,0,Bank Transfer,DSL,Streaming,No,2,Yes
5517,Halotel,Dar es Salaam,67,Female,Postpaid,1 Month,36,41901.58,32.54,796,8,3,Mobile Money,DSL,None,Yes,0,Yes
11503,Zantel,Tabora,62,Female,Postpaid,12 Months,38,11255.93,4.95,2494,0,9,Bank Transfer,Mobile Data,Streaming,Yes,4,No
2324,Airtel,Arusha,61,Male,Prepaid,6 Months,18,42192.36,83.96,4400,6,3,Cash,Fiber,Cloud Storage,Yes,2,No
349,Vodacom,Tanga,53,Male,Prepaid,24 Months,27,29616.8,36.68,2768,7,9,Cash,Fiber,VPN,Yes,1,Yes
6851,Airtel,Arusha,25,Male,Postpaid,24 Months,50,7979.44,61.02,3101,5,1,Credit Card,None,Streaming,No,0,No
8298,Airtel,Mwanza,49,Female,Prepaid,24 Months,5,17772.2,87.33,2559,6,3,Cash,DSL,VPN,No,2,No
10555,Tigo,Kagera,36,Female,Prepaid,1 Month,12,11605.1,54.6,4777,5,8,Mobile Money,Mobile Data,VPN,No,2,No
7895,Tigo,Dar es Salaam,52,Female,Postpaid,1 Month,30,26048.38,94.66,464,0,5,Cash,Mobile Data,VPN,No,2,Yes
12221,Halotel,Tabora,65,Female,Postpaid,1 Month,5,28486.43,1.77,3058,6,0,Cash,Broadband,VPN,No,3,No
11690,Tigo,Rukwa,45,Female,Prepaid,12 Months,53,40757.27,4.84,1573,0,1,Cash,None,Cloud Storage,Yes,1,No
1022,Halotel,Zanzibar,60,Male,Postpaid,6 Months,11,32431.62,30.85,120,7,7,Cash,Fiber,Cloud Storage,No,0,No
1370,Tigo,Dar es Salaam,55,Female,Postpaid,1 Month,45,46831.84,87.98,2083,8,7,Bank Transfer,Fiber,None,No,2,No
9393,Vodacom,Dar es Salaam,41,Female,Postpaid,6 Months,3,41074.12,9.55,1603,2,5,Cash,None,Cloud Storage,No,0,No
6214,Tigo,Mbeya,28,Female,Prepaid,12 Months,44,12754.11,96.29,610,2,2,Mobile Money,DSL,Cloud Storage,No,0,No
1693,Vodacom,Mwanza,53,Male,Postpaid,24 Months,1,40926.67,88.83,727,4,5,Bank Transfer,None,VPN,Yes,0,Yes
7860,Halotel,Mwanza,63,Female,Prepaid,1 Month,27,5549.58,61.97,1545,7,4,Mobile Money,Fiber,Streaming,Yes,1,Yes
2157,Vodacom,Mbeya,19,Male,Prepaid,24 Months,11,21494.94,65.05,427,9,6,Credit Card,Fiber,VPN,No,2,Yes
1100,Airtel,Dodoma,49,Female,Prepaid,12 Months,32,28013.59,4.98,4048,5,3,Mobile Money,Fiber,Cloud Storage,No,1,Yes
10312,Halotel,Ruvuma,66,Male,Prepaid,12 Months,59,23563.61,19.8,4784,7,9,Cash,None,VPN,Yes,0,No
2389,Halotel,Tanga,36,Male,Postpaid,12 Months,34,19402.25,45.54,503,9,1,Mobile Money,Mobile Data,Streaming,Yes,2,Yes
897,Vodacom,Zanzibar,53,Male,Postpaid,12 Months,51,22595.47,81.42,4988,7,9,Mobile Money,Fiber,Streaming,Yes,1,No
2556,Tigo,Zanzibar,19,Male,Prepaid,6 Months,27,19152.93,61.53,2814,5,0,Mobile Money,Fiber,Streaming,No,2,No
11276,Tigo,Simiyu,19,Female,Postpaid,6 Months,44,7499.38,17.79,4587,0,0,Bank Transfer,Broadband,None,Yes,0,No
3789,Vodacom,Zanzibar,66,Male,Prepaid,1 Month,14,22113.08,26.31,3159,3,5,Bank Transfer,Mobile Data,Cloud Storage,No,1,No
794,Vodacom,Mwanza,54,Female,Postpaid,24 Months,48,47786.05,67.33,2394,3,3,Bank Transfer,None,None,Yes,1,No
8345,Vodacom,Mwanza,61,Male,Postpaid,24 Months,10,12751.75,53.9,3276,9,0,Cash,Fiber,Cloud Storage,No,2,No
11378,Halotel,Mara,69,Female,Postpaid,6 Months,22,46264.17,58.48,3855,3,0,Cash,Broadband,None,Yes,1,Yes
4279,Airtel,Mwanza,46,Female,Postpaid,12 Months,13,27678.32,89.26,3745,4,9,Bank Transfer,DSL,Cloud Storage,No,0,No
3483,Airtel,Mbeya,66,Female,Postpaid,24 Months,12,12188.76,42.07,813,2,8,Mobile Money,None,Streaming,No,1,Yes
11702,Vodacom,Shinyanga,42,Female,Prepaid,1 Month,39,47288.65,23.73,4323,3,7,Mobile Money,Mobile Data,None,No,0,No
11203,TTCL,Pemba South,52,Female,Prepaid,1 Month,54,29443.43,84.65,2775,5,4,Bank Transfer,None,VPN,No,3,No
1565,Halotel,Dodoma,38,Male,Prepaid,24 Months,29,45805.78,12.78,2624,4,6,Mobile Money,Mobile Data,Streaming,No,0,No
6587,Tigo,Zanzibar,25,Male,Postpaid,6 Months,21,8904.65,77.42,1101,8,3,Cash,Mobile Data,Streaming,No,0,Yes
8398,Tigo,Dodoma,67,Female,Prepaid,24 Months,34,41969.22,40.23,3439,5,7,Cash,DSL,None,Yes,1,No
4929,Tigo,Mwanza,65,Female,Prepaid,12 Months,3,18175.5,27.1,1641,5,7,Credit Card,None,Cloud Storage,No,2,Yes
11362,Vodacom,Pemba North,42,Female,Postpaid,24 Months,10,10333.31,21.22,946,2,1,Bank Transfer,None,Cloud Storage,No,2,No
5180,Tigo,Mwanza,49,Female,Prepaid,6 Months,3,32350.84,45.33,4262,1,0,Mobile Money,Mobile Data,Cloud Storage,Yes,2,No
11815,TTCL,Pwani,66,Female,Postpaid,24 Months,21,7326.14,60.48,4564,2,2,Cash,None,Cloud Storage,No,3,No
8613,Airtel,Tanga,57,Female,Prepaid,24 Months,45,45727.15,5.13,2729,5,4,Bank Transfer,Mobile Data,Streaming,Yes,0,No
5658,Airtel,Dodoma,60,Male,Postpaid,12 Months,39,9305.16,71.08,101,1,7,Bank Transfer,None,None,No,2,No
6122,Airtel,Zanzibar,20,Male,Prepaid,12 Months,49,28819.21,98.38,248,5,8,Credit Card,Fiber,Cloud Storage,Yes,2,No
6343,Vodacom,Mbeya,24,Female,Postpaid,24 Months,2,21394.67,93.7,2935,0,1,Credit Card,Fiber,Streaming,Yes,0,No
9706,Airtel,Dar es Salaam,45,Male,Prepaid,12 Months,51,46747.51,17.22,4264,9,6,Credit Card,Fiber,None,No,2,No
9341,Halotel,Tanga,37,Female,Postpaid,24 Months,29,16494.86,72.78,3387,3,8,Mobile Money,Fiber,Cloud Storage,Yes,1,No
11304,Vodacom,Manyara,26,Male,Prepaid,1 Month,1,38215.13,26.64,577,3,3,Credit Card,Broadband,Cloud Storage,No,3,Yes
2381,Tigo,Zanzibar,54,Female,Postpaid,6 Months,22,7847.64,45.34,1957,6,4,Credit Card,None,Cloud Storage,No,2,No
5486,Vodacom,Arusha,59,Female,Prepaid,1 Month,29,46046.97,66.76,3312,2,9,Credit Card,Mobile Data,Streaming,Yes,0,Yes
7313,Airtel,Dodoma,24,Female,Postpaid,24 Months,6,34654.24,11.66,2563,8,9,Mobile Money,Fiber,Cloud Storage,No,1,No
8899,Vodacom,Tanga,35,Female,Prepaid,12 Months,44,48223.11,14.98,2183,9,1,Cash,DSL,Streaming,Yes,2,No
5224,Halotel,Dar es Salaam,31,Male,Postpaid,12 Months,28,37010.28,46.78,542,1,3,Credit Card,Fiber,VPN,Yes,2,No
1098,Halotel,Tanga,62,Female,Postpaid,1 Month,24,20966.88,8.49,4933,0,8,Mobile Money,DSL,VPN,No,0,No
2662,Tigo,Tanga,30,Female,Postpaid,12 Months,40,21027.97,80.71,116,0,1,Bank Transfer,None,Streaming,No,1,Yes
8214,Airtel,Dodoma,38,Female,Prepaid,12 Months,58,22273.45,81.01,2558,7,5,Bank Transfer,DSL,None,Yes,2,Yes
5990,Tigo,Dodoma,66,Male,Prepaid,6 Months,19,5874.55,93.97,123,6,9,Cash,Mobile Data,Streaming,No,0,No
608,Tigo,Tanga,66,Male,Prepaid,1 Month,11,22727.47,7.24,589,5,4,Credit Card,None,VPN,No,2,No
12325,Tigo,Ruvuma,44,Female,Postpaid,1 Month,25,24231.14,70.83,972,6,8,Cash,None,Cloud Storage,No,0,Yes
11922,TTCL,Kagera,55,Male,Prepaid,1 Month,44,46016.37,50.78,3384,5,7,Mobile Money,None,VPN,Yes,2,Yes
8710,Vodacom,Mwanza,45,Male,Postpaid,1 Month,21,18304.45,97.77,1762,4,3,Cash,Mobile Data,Streaming,Yes,0,No
10625,Tigo,Lindi,67,Female,Postpaid,24 Months,37,15700.18,10.93,934,0,8,Cash,None,VPN,No,1,No
